index,GRID_ID,score_lu,score_emp,score_est,score_ind,score_fac,fq
2087,DX-65,0.0,0.0,0.0,0.0,0.0,0.0
2088,DY-65,0.0,0.0,0.0,0.0,0.0,0.0
2089,K-64,0.0,0.0,0.0,0.0,0.0,0.0
2090,L-64,0.0,0.0,0.0,0.0,0.0,0.0
2091,M-64,0.0,1.0,1.0,0.0,0.0,0.75
2092,N-64,0.0,1.0,1.0,0.0,0.0,0.75
2093,P-64,0.0,0.0,0.0,0.0,0.0,0.0
2094,Q-64,0.0,0.0,0.0,0.0,0.0,0.0
2095,R-64,0.0,1.0,1.0,0.0,0.0,0.75
2096,S-64,0.0,1.0,1.0,0.0,0.0,0.75
2097,T-64,0.0,1.0,1.0,0.0,0.0,0.75
2098,U-64,0.0,1.0,1.0,0.0,0.0,0.75
2099,V-64,0.0,1.0,1.0,0.0,0.0,0.75
2100,Z-64,0.0,1.0,1.0,0.0,0.0,0.75
2101,AA-64,0.0,0.0,0.0,0.0,1.0,0.5
2102,AB-64,0.0,1.0,0.0,0.0,1.0,1.0
2103,AC-64,0.0,1.0,1.0,0.0,1.0,1.25
2104,AD-64,0.0,0.0,0.0,0.0,1.0,0.5
2105,AF-64,0.0,0.0,0.0,0.0,0.0,0.0
2106,AK-64,0.0,1.0,1.0,0.0,0.0,0.75
2107,AL-64,0.0,1.0,1.0,0.0,0.0,0.75
2108,AM-64,0.0,1.0,1.0,0.0,0.0,0.75
2109,AN-64,0.0,0.0,0.0,0.0,0.0,0.0
2110,AO-64,0.0,0.0,0.0,0.0,0.0,0.0
2111,AP-64,0.0,1.0,1.0,0.0,0.0,0.75
2112,AQ-64,0.0,1.0,1.0,0.0,0.0,0.75
2113,AR-64,0.0,1.0,0.0,0.0,0.0,0.5
2114,AS-64,0.0,1.0,1.0,0.0,0.0,0.75
2115,BB-64,0.0,1.0,2.0,1.0,2.0,2.5
2116,BF-64,0.0,1.0,2.0,0.0,2.0,2.0
2117,BS-64,0.0,1.0,0.0,0.0,3.0,2.0
2118,BT-64,0.0,0.0,0.0,0.0,2.0,1.0
2119,CI-64,0.0,1.0,2.0,0.0,0.0,1.0
2120,CK-64,0.0,1.0,1.0,0.0,0.0,0.75
2121,CL-64,0.0,2.0,1.0,0.0,0.0,1.25
2122,CM-64,0.0,1.0,1.0,0.0,0.0,0.75
2123,CP-64,0.0,1.0,1.0,0.0,0.0,0.75
2124,CQ-64,0.0,1.0,2.0,0.0,0.0,1.0
2125,CS-64,0.0,1.0,1.0,0.0,0.0,0.75
2126,CT-64,0.0,1.0,1.0,0.0,0.0,0.75
2127,CV-64,0.0,1.0,2.0,0.0,0.0,1.0
2128,CW-64,0.0,1.0,2.0,0.0,0.0,1.0
2129,CX-64,0.0,1.0,2.0,0.0,0.0,1.0
2130,CY-64,0.0,1.0,1.0,0.0,0.0,0.75
2131,DA-64,0.0,1.0,1.0,0.0,0.0,0.75
2132,DB-64,0.0,1.0,2.0,1.0,0.0,1.5
2133,DC-64,0.0,1.0,1.0,0.0,0.0,0.75
2134,DD-64,0.0,1.0,0.0,0.0,0.0,0.5
2135,DE-64,0.0,1.0,1.0,0.0,0.0,0.75
2136,DF-64,0.0,0.0,0.0,0.0,0.0,0.0
2137,DG-64,0.0,0.0,0.0,0.0,0.0,0.0
2138,DH-64,0.0,0.0,0.0,0.0,0.0,0.0
2139,DI-64,0.0,0.0,0.0,0.0,0.0,0.0
2140,DJ-64,0.0,0.0,0.0,0.0,0.0,0.0
2141,DK-64,0.0,0.0,0.0,0.0,0.0,0.0
2142,DL-64,0.0,0.0,0.0,0.0,0.0,0.0
2143,DM-64,0.0,0.0,0.0,0.0,0.0,0.0
2144,DN-64,0.0,0.0,0.0,0.0,0.0,0.0
2145,DO-64,0.0,1.0,1.0,0.0,0.0,0.75
2146,DQ-64,0.0,0.0,0.0,0.0,0.0,0.0
2147,DR-64,0.0,0.0,0.0,0.0,0.0,0.0
2148,DS-64,0.0,0.0,0.0,0.0,0.0,0.0
2149,DT-64,0.0,0.0,0.0,0.0,0.0,0.0
2150,DU-64,0.0,0.0,0.0,0.0,0.0,0.0
2151,DY-64,0.0,0.0,0.0,0.0,0.0,0.0
2152,L-63,0.0,0.0,0.0,0.0,0.0,0.0
2153,M-63,0.0,0.0,0.0,0.0,0.0,0.0
2154,N-63,0.0,1.0,1.0,0.0,0.0,0.75
2155,O-63,0.0,1.0,1.0,0.0,0.0,0.75
2156,Q-63,0.0,1.0,1.0,0.0,0.0,0.75
2157,R-63,0.0,1.0,1.0,0.0,0.0,0.75
2158,S-63,0.0,1.0,1.0,0.0,0.0,0.75
2159,T-63,0.0,1.0,1.0,0.0,0.0,0.75
2160,V-63,0.0,1.0,1.0,1.0,0.0,1.25
2161,X-63,0.0,1.0,1.0,0.0,0.0,0.75
2162,Z-63,0.0,0.0,0.0,0.0,0.0,0.0
2163,AA-63,0.0,0.0,0.0,0.0,0.0,0.0
2164,AB-63,0.0,0.0,0.0,0.0,0.0,0.0
2165,AC-63,0.0,0.0,0.0,0.0,0.0,0.0
2166,AD-63,0.0,1.0,1.0,0.0,0.0,0.75
2167,AE-63,0.0,0.0,0.0,0.0,0.0,0.0
2168,AF-63,0.0,1.0,1.0,0.0,0.0,0.75
2169,AG-63,0.0,1.0,1.0,0.0,0.0,0.75
2170,AH-63,0.0,0.0,0.0,0.0,0.0,0.0
2171,AI-63,0.0,1.0,1.0,0.0,0.0,0.75
2172,AJ-63,0.0,0.0,0.0,0.0,0.0,0.0
2173,AX-63,0.0,1.0,2.0,0.0,0.0,1.0
2174,AZ-63,0.0,2.0,2.0,1.0,0.0,2.0
2175,BB-63,0.0,2.0,2.0,1.0,1.0,2.5
2176,BC-63,0.0,1.0,2.0,1.0,1.0,2.0
2177,BD-63,0.0,2.0,1.0,1.0,1.0,2.25
2178,BT-63,0.0,0.0,0.0,0.0,3.0,1.5
2179,BU-63,0.0,1.0,2.0,0.0,3.0,2.5
2180,CI-63,0.0,1.0,2.0,0.0,0.0,1.0
2181,CJ-63,0.0,2.0,2.0,0.0,0.0,1.5
2182,CK-63,0.0,1.0,2.0,0.0,0.0,1.0
2183,CQ-63,0.0,1.0,1.0,0.0,0.0,0.75
2184,CR-63,0.0,1.0,1.0,0.0,0.0,0.75
2185,CS-63,0.0,1.0,0.0,0.0,0.0,0.5
2186,CT-63,0.0,1.0,2.0,1.0,0.0,1.5
2187,CU-63,0.0,1.0,1.0,0.0,0.0,0.75
2188,CV-63,0.0,1.0,2.0,0.0,0.0,1.0
2189,CX-63,0.0,0.0,0.0,0.0,0.0,0.0
2190,CY-63,0.0,1.0,1.0,0.0,0.0,0.75
2191,DA-63,0.0,1.0,1.0,0.0,0.0,0.75
2192,DB-63,0.0,1.0,1.0,1.0,0.0,1.25
2193,DC-63,0.0,1.0,1.0,0.0,0.0,0.75
2194,DD-63,0.0,1.0,1.0,0.0,0.0,0.75
2195,DE-63,0.0,1.0,1.0,0.0,0.0,0.75
2196,DF-63,0.0,1.0,1.0,0.0,0.0,0.75
2197,DG-63,0.0,1.0,1.0,0.0,0.0,0.75
2198,DH-63,0.0,1.0,1.0,0.0,0.0,0.75
2199,DI-63,0.0,1.0,1.0,0.0,0.0,0.75
2200,DK-63,0.0,0.0,0.0,0.0,0.0,0.0
2201,DL-63,0.0,0.0,0.0,0.0,0.0,0.0
2202,DM-63,0.0,0.0,0.0,0.0,0.0,0.0
2203,DN-63,0.0,0.0,0.0,0.0,0.0,0.0
2204,DO-63,0.0,0.0,0.0,0.0,0.0,0.0
2205,DP-63,0.0,1.0,1.0,0.0,0.0,0.75
2206,DR-63,0.0,0.0,0.0,0.0,0.0,0.0
2207,DS-63,0.0,0.0,0.0,0.0,0.0,0.0
2208,DT-63,0.0,0.0,0.0,0.0,0.0,0.0
2209,DU-63,0.0,0.0,0.0,0.0,0.0,0.0
2210,M-62,0.0,0.0,0.0,0.0,0.0,0.0
2211,N-62,0.0,1.0,1.0,0.0,0.0,0.75
2212,O-62,0.0,1.0,1.0,0.0,0.0,0.75
2213,P-62,0.0,1.0,1.0,0.0,0.0,0.75
2214,Q-62,0.0,1.0,1.0,0.0,0.0,0.75
2215,R-62,0.0,1.0,1.0,0.0,0.0,0.75
2216,S-62,0.0,1.0,1.0,0.0,0.0,0.75
2217,T-62,0.0,0.0,0.0,0.0,0.0,0.0
2218,U-62,0.0,1.0,1.0,0.0,0.0,0.75
2219,V-62,0.0,1.0,1.0,0.0,0.0,0.75
2220,W-62,0.0,0.0,0.0,0.0,0.0,0.0
2221,X-62,0.0,0.0,0.0,0.0,0.0,0.0
2222,AA-62,0.0,0.0,0.0,0.0,0.0,0.0
2223,AB-62,0.0,0.0,0.0,0.0,0.0,0.0
2224,AC-62,0.0,0.0,0.0,0.0,0.0,0.0
2225,AD-62,0.0,0.0,0.0,0.0,0.0,0.0
2226,AE-62,0.0,0.0,0.0,0.0,0.0,0.0
2227,AF-62,0.0,0.0,0.0,1.0,0.0,0.5
2228,AI-62,0.0,1.0,1.0,0.0,0.0,0.75
2229,AJ-62,0.0,1.0,1.0,0.0,0.0,0.75
2230,AK-62,0.0,1.0,1.0,0.0,0.0,0.75
2231,AL-62,0.0,1.0,1.0,0.0,0.0,0.75
2232,AN-62,0.0,1.0,1.0,0.0,0.0,0.75
2233,AQ-62,0.0,1.0,1.0,0.0,0.0,0.75
2234,AR-62,0.0,1.0,1.0,0.0,0.0,0.75
2235,BD-62,0.0,1.0,1.0,0.0,0.0,0.75
2236,BF-62,0.0,1.0,2.0,0.0,1.0,1.5
2237,BJ-62,0.0,1.0,3.0,0.0,2.0,2.25
2238,CC-62,0.0,1.0,2.0,1.0,0.0,1.5
2239,CI-62,0.0,1.0,1.0,0.0,0.0,0.75
2240,CK-62,0.0,1.0,1.0,0.0,0.0,0.75
2241,CL-62,0.0,1.0,1.0,0.0,0.0,0.75
2242,CP-62,0.0,1.0,1.0,0.0,0.0,0.75
2243,CQ-62,0.0,1.0,1.0,0.0,0.0,0.75
2244,CR-62,0.0,1.0,1.0,0.0,0.0,0.75
2245,CT-62,0.0,1.0,2.0,0.0,0.0,1.0
2246,CU-62,0.0,1.0,1.0,0.0,0.0,0.75
2247,CV-62,0.0,1.0,1.0,0.0,0.0,0.75
2248,CW-62,0.0,1.0,1.0,0.0,0.0,0.75
2249,CX-62,0.0,1.0,1.0,0.0,0.0,0.75
2250,CY-62,0.0,0.0,0.0,0.0,0.0,0.0
2251,DA-62,0.0,0.0,0.0,0.0,0.0,0.0
2252,DC-62,0.0,1.0,0.0,0.0,0.0,0.5
2253,DE-62,0.0,1.0,1.0,0.0,0.0,0.75
2254,DG-62,0.0,1.0,1.0,0.0,0.0,0.75
2255,DH-62,0.0,1.0,1.0,0.0,0.0,0.75
2256,DK-62,0.0,0.0,0.0,0.0,0.0,0.0
2257,DL-62,0.0,0.0,0.0,0.0,0.0,0.0
2258,DO-62,0.0,0.0,0.0,0.0,0.0,0.0
2259,DP-62,0.0,0.0,0.0,0.0,0.0,0.0
2260,DQ-62,0.0,0.0,0.0,0.0,0.0,0.0
2261,DR-62,0.0,0.0,0.0,0.0,0.0,0.0
2262,DS-62,0.0,0.0,0.0,0.0,0.0,0.0
2263,DT-62,0.0,0.0,0.0,0.0,0.0,0.0
2264,DU-62,0.0,0.0,0.0,0.0,0.0,0.0
2265,DV-62,0.0,0.0,0.0,0.0,0.0,0.0
2266,DW-62,0.0,0.0,0.0,0.0,0.0,0.0
2267,DX-62,0.0,0.0,0.0,0.0,0.0,0.0
2268,M-61,0.0,0.0,0.0,0.0,0.0,0.0
2269,O-61,0.0,1.0,1.0,0.0,0.0,0.75
2270,P-61,0.0,1.0,0.0,0.0,0.0,0.5
2271,Q-61,0.0,1.0,1.0,0.0,0.0,0.75
2272,R-61,0.0,1.0,1.0,1.0,0.0,1.25
2273,T-61,0.0,1.0,1.0,0.0,0.0,0.75
2274,U-61,0.0,0.0,0.0,0.0,0.0,0.0
2275,V-61,0.0,0.0,0.0,0.0,0.0,0.0
2276,W-61,0.0,0.0,0.0,0.0,0.0,0.0
2277,X-61,0.0,1.0,0.0,0.0,0.0,0.5
2278,Y-61,0.0,0.0,0.0,0.0,0.0,0.0
2279,Z-61,0.0,1.0,0.0,0.0,0.0,0.5
2280,AA-61,0.0,0.0,0.0,0.0,0.0,0.0
2281,AB-61,0.0,0.0,0.0,0.0,0.0,0.0
2282,AC-61,0.0,0.0,0.0,0.0,0.0,0.0
2283,AD-61,0.0,0.0,0.0,0.0,0.0,0.0
2284,AE-61,0.0,0.0,0.0,0.0,0.0,0.0
2285,AF-61,0.0,1.0,1.0,1.0,0.0,1.25
2286,AG-61,0.0,1.0,1.0,0.0,0.0,0.75
2287,AH-61,0.0,1.0,1.0,0.0,0.0,0.75
2288,AI-61,0.0,1.0,1.0,0.0,0.0,0.75
2289,AK-61,0.0,1.0,1.0,0.0,0.0,0.75
2290,AL-61,0.0,1.0,1.0,0.0,0.0,0.75
2291,AM-61,0.0,1.0,1.0,0.0,0.0,0.75
2292,AP-61,0.0,1.0,1.0,0.0,0.0,0.75
2293,AQ-61,0.0,1.0,1.0,0.0,0.0,0.75
2294,AR-61,0.0,1.0,1.0,0.0,0.0,0.75
2295,AT-61,0.0,1.0,1.0,0.0,0.0,0.75
2296,BC-61,0.0,1.0,1.0,0.0,0.0,0.75
2297,BD-61,0.0,1.0,1.0,0.0,0.0,0.75
2298,BF-61,0.0,1.0,2.0,0.0,0.0,1.0
2299,BI-61,0.0,1.0,2.0,0.0,2.0,2.0
2300,CE-61,0.0,1.0,2.0,0.0,0.0,1.0
2301,CG-61,0.0,2.0,2.0,1.0,0.0,2.0
2302,CH-61,0.0,1.0,1.0,0.0,0.0,0.75
2303,CK-61,0.0,1.0,1.0,0.0,0.0,0.75
2304,CR-61,0.0,1.0,1.0,0.0,0.0,0.75
2305,CS-61,0.0,2.0,1.0,1.0,0.0,1.75
2306,CV-61,1.0,2.0,2.0,1.0,0.0,2.3
2307,CX-61,0.0,1.0,1.0,0.0,0.0,0.75
2308,CZ-61,0.0,1.0,0.0,1.0,0.0,1.0
2309,DA-61,0.0,2.0,2.0,1.0,0.0,2.0
2310,DE-61,2.0,0.0,0.0,0.0,0.0,0.6
2311,DL-61,0.0,0.0,0.0,0.0,0.0,0.0
2312,O-60,1.0,0.0,0.0,0.0,0.0,0.3
2313,R-60,0.0,1.0,1.0,0.0,0.0,0.75
2314,AL-60,0.0,1.0,1.0,0.0,0.0,0.75
2315,AN-60,1.0,1.0,1.0,1.0,0.0,1.55
2316,AR-60,0.0,1.0,2.0,0.0,0.0,1.0
2317,AS-60,0.0,1.0,1.0,1.0,0.0,1.25
2318,AY-60,0.0,1.0,1.0,0.0,0.0,0.75
2319,BA-60,1.0,1.0,0.0,2.0,0.0,1.8
2320,BB-60,0.0,2.0,2.0,0.0,0.0,1.5
2321,BD-60,0.0,1.0,1.0,0.0,0.0,0.75
2322,BF-60,0.0,1.0,2.0,0.0,0.0,1.0
2323,BG-60,0.0,1.0,2.0,0.0,0.0,1.0
2324,BH-60,1.0,1.0,2.0,0.0,0.0,1.3
2325,BI-60,0.0,2.0,2.0,1.0,0.0,2.0
2326,BJ-60,0.0,2.0,3.0,2.0,0.0,2.75
2327,BM-60,0.0,2.0,3.0,1.0,1.0,2.75
2328,BN-60,0.0,2.0,4.0,2.0,1.0,3.5
2329,BO-60,2.0,3.0,3.0,3.0,2.0,5.35
2330,BP-60,1.0,1.0,2.0,2.0,2.0,3.3
2331,BQ-60,3.0,4.0,2.0,4.0,3.0,6.9
2332,BR-60,4.0,2.0,2.0,3.0,3.0,5.7
2333,BS-60,4.0,0.0,0.0,0.0,3.0,2.7
2334,BT-60,4.0,1.0,1.0,1.0,3.0,3.95
2335,BU-60,1.0,1.0,1.0,0.0,3.0,2.55
2336,BV-60,2.0,1.0,2.0,1.0,3.0,3.6
2337,BW-60,4.0,4.0,3.0,4.0,3.0,7.45
2338,BX-60,4.0,3.0,2.0,2.0,3.0,5.7
2339,BY-60,3.0,1.0,1.0,3.0,3.0,4.65
2340,BZ-60,3.0,1.0,2.0,1.0,3.0,3.9
2341,CA-60,1.0,1.0,2.0,1.0,2.0,2.8
2342,CB-60,0.0,1.0,3.0,1.0,2.0,2.75
2343,CC-60,0.0,2.0,3.0,1.0,1.0,2.75
2344,CD-60,0.0,2.0,3.0,1.0,0.0,2.25
2345,CE-60,1.0,1.0,2.0,0.0,0.0,1.3
2346,CF-60,0.0,1.0,2.0,0.0,0.0,1.0
2347,CH-60,0.0,1.0,2.0,0.0,0.0,1.0
2348,CI-60,0.0,1.0,2.0,0.0,0.0,1.0
2349,CJ-60,2.0,2.0,3.0,2.0,0.0,3.35
2350,CK-60,1.0,2.0,3.0,2.0,0.0,3.05
2351,CL-60,0.0,1.0,2.0,0.0,0.0,1.0
2352,CM-60,0.0,2.0,3.0,1.0,0.0,2.25
2353,CN-60,0.0,3.0,3.0,1.0,0.0,2.75
2354,CO-60,0.0,1.0,1.0,0.0,0.0,0.75
2355,CP-60,0.0,1.0,1.0,0.0,0.0,0.75
2356,CR-60,0.0,1.0,1.0,0.0,0.0,0.75
2357,CV-60,0.0,1.0,1.0,1.0,0.0,1.25
2358,CW-60,0.0,1.0,1.0,0.0,0.0,0.75
2359,DA-60,1.0,1.0,1.0,0.0,0.0,1.05
2360,DB-60,0.0,1.0,1.0,1.0,0.0,1.25
2361,DM-60,0.0,0.0,0.0,0.0,0.0,0.0
2362,AF-59,0.0,1.0,1.0,0.0,0.0,0.75
2363,AL-59,0.0,0.0,0.0,0.0,0.0,0.0
2364,AM-59,0.0,1.0,1.0,0.0,0.0,0.75
2365,AR-59,0.0,1.0,2.0,0.0,0.0,1.0
2366,AU-59,0.0,1.0,1.0,0.0,0.0,0.75
2367,AV-59,0.0,1.0,1.0,0.0,0.0,0.75
2368,AX-59,2.0,1.0,1.0,0.0,0.0,1.35
2369,AY-59,2.0,1.0,1.0,0.0,0.0,1.35
2370,BA-59,0.0,1.0,1.0,0.0,0.0,0.75
2371,BB-59,0.0,1.0,1.0,0.0,0.0,0.75
2372,BC-59,1.0,1.0,2.0,0.0,0.0,1.3
2373,BD-59,1.0,1.0,1.0,0.0,0.0,1.05
2374,BE-59,1.0,2.0,3.0,1.0,0.0,2.55
2375,BF-59,0.0,2.0,4.0,1.0,0.0,2.5
2376,BG-59,0.0,2.0,2.0,0.0,0.0,1.5
2377,BH-59,1.0,1.0,1.0,0.0,0.0,1.05
2378,BI-59,0.0,1.0,3.0,0.0,0.0,1.25
2379,BK-59,0.0,2.0,3.0,1.0,0.0,2.25
2380,BL-59,0.0,3.0,3.0,2.0,0.0,3.25
2381,BM-59,0.0,2.0,3.0,1.0,0.0,2.25
2382,BO-59,0.0,2.0,3.0,2.0,2.0,3.75
2383,BP-59,0.0,2.0,3.0,1.0,2.0,3.25
2384,BQ-59,1.0,2.0,3.0,1.0,3.0,4.05
2385,BR-59,2.0,1.0,2.0,2.0,3.0,4.1
2386,BS-59,2.0,1.0,2.0,2.0,3.0,4.1
2387,BT-59,4.0,1.0,1.0,1.0,3.0,3.95
2388,BU-59,2.0,2.0,3.0,3.0,3.0,5.35
2389,BV-59,0.0,3.0,4.0,2.0,2.0,4.5
2390,BW-59,2.0,2.0,4.0,1.0,3.0,4.6
2391,BX-59,3.0,3.0,3.0,4.0,3.0,6.65
2392,BY-59,2.0,3.0,1.0,4.0,3.0,5.85
2393,BZ-59,2.0,2.0,2.0,2.0,3.0,4.6
2394,CA-59,2.0,2.0,2.0,2.0,2.0,4.1
2395,CB-59,1.0,2.0,2.0,1.0,1.0,2.8
2396,CC-59,0.0,1.0,3.0,1.0,1.0,2.25
2397,CD-59,0.0,1.0,2.0,0.0,0.0,1.0
2398,CE-59,0.0,1.0,2.0,0.0,0.0,1.0
2399,CF-59,0.0,2.0,2.0,0.0,0.0,1.5
2400,CG-59,0.0,1.0,2.0,0.0,0.0,1.0
2401,CH-59,0.0,2.0,3.0,0.0,0.0,1.75
2402,CI-59,0.0,1.0,2.0,0.0,0.0,1.0
2403,CJ-59,2.0,2.0,2.0,2.0,0.0,3.1
2404,CK-59,3.0,4.0,3.0,4.0,0.0,5.65
2405,CL-59,0.0,3.0,3.0,1.0,0.0,2.75
2406,CM-59,0.0,4.0,3.0,2.0,0.0,3.75
2407,CN-59,0.0,1.0,1.0,0.0,0.0,0.75
2408,CO-59,0.0,1.0,2.0,0.0,0.0,1.0
2409,CQ-59,0.0,1.0,1.0,0.0,0.0,0.75
2410,CR-59,1.0,1.0,1.0,1.0,0.0,1.55
2411,CS-59,0.0,1.0,1.0,0.0,0.0,0.75
2412,CT-59,0.0,1.0,0.0,0.0,0.0,0.5
2413,CU-59,0.0,1.0,1.0,0.0,0.0,0.75
2414,CV-59,0.0,1.0,1.0,0.0,0.0,0.75
2415,CW-59,0.0,1.0,1.0,1.0,0.0,1.25
2416,CZ-59,0.0,1.0,1.0,0.0,0.0,0.75
2417,DA-59,0.0,1.0,1.0,0.0,0.0,0.75
2418,DB-59,0.0,1.0,1.0,1.0,0.0,1.25
2419,N-58,0.0,1.0,1.0,0.0,0.0,0.75
2420,AB-58,0.0,1.0,1.0,0.0,0.0,0.75
2421,AF-58,0.0,1.0,1.0,0.0,0.0,0.75
2422,AG-58,0.0,0.0,0.0,0.0,0.0,0.0
2423,AM-58,0.0,1.0,1.0,0.0,0.0,0.75
2424,AQ-58,0.0,1.0,1.0,0.0,0.0,0.75
2425,AR-58,0.0,1.0,1.0,0.0,0.0,0.75
2426,AV-58,0.0,1.0,1.0,0.0,0.0,0.75
2427,AY-58,1.0,1.0,1.0,0.0,0.0,1.05
2428,BC-58,0.0,1.0,1.0,0.0,0.0,0.75
2429,BE-58,0.0,1.0,2.0,0.0,0.0,1.0
2430,BF-58,0.0,2.0,3.0,1.0,0.0,2.25
2431,BG-58,1.0,1.0,2.0,0.0,0.0,1.3
2432,BH-58,1.0,2.0,2.0,0.0,0.0,1.8
2433,BI-58,0.0,1.0,2.0,0.0,0.0,1.0
2434,BJ-58,0.0,1.0,3.0,0.0,0.0,1.25
2435,BK-58,0.0,1.0,3.0,0.0,0.0,1.25
2436,BL-58,0.0,2.0,3.0,1.0,0.0,2.25
2437,BM-58,0.0,3.0,4.0,2.0,0.0,3.5
2438,BN-58,0.0,2.0,2.0,1.0,0.0,2.0
2439,BO-58,0.0,1.0,2.0,1.0,1.0,2.0
2440,BP-58,0.0,1.0,2.0,1.0,2.0,2.5
2441,BQ-58,1.0,2.0,3.0,1.0,2.0,3.55
2442,BR-58,2.0,2.0,3.0,3.0,3.0,5.35
2443,BS-58,2.0,1.0,1.0,1.0,3.0,3.35
2444,BT-58,2.0,2.0,3.0,2.0,3.0,4.85
2445,BU-58,0.0,2.0,3.0,1.0,3.0,3.75
2446,BV-58,0.0,2.0,4.0,2.0,2.0,4.0
2447,BW-58,0.0,3.0,4.0,2.0,3.0,5.0
2448,BX-58,2.0,2.0,3.0,2.0,3.0,4.85
2449,BY-58,3.0,2.0,2.0,3.0,3.0,5.4
2450,BZ-58,1.0,2.0,3.0,2.0,3.0,4.55
2451,CA-58,1.0,2.0,2.0,2.0,2.0,3.8
2452,CB-58,1.0,1.0,1.0,1.0,2.0,2.55
2453,CC-58,3.0,4.0,3.0,4.0,1.0,6.15
2454,CD-58,1.0,2.0,2.0,1.0,1.0,2.8
2455,CE-58,1.0,3.0,2.0,1.0,0.0,2.8
2456,CF-58,0.0,2.0,2.0,1.0,0.0,2.0
2457,CI-58,0.0,1.0,2.0,0.0,0.0,1.0
2458,CJ-58,0.0,1.0,2.0,0.0,0.0,1.0
2459,CK-58,1.0,3.0,3.0,2.0,0.0,3.55
2460,CL-58,2.0,3.0,3.0,2.0,0.0,3.85
2461,CN-58,0.0,1.0,2.0,1.0,0.0,1.5
2462,CR-58,0.0,1.0,1.0,0.0,0.0,0.75
2463,CS-58,0.0,1.0,1.0,0.0,0.0,0.75
2464,CT-58,0.0,2.0,1.0,1.0,0.0,1.75
2465,CU-58,0.0,0.0,0.0,0.0,0.0,0.0
2466,CV-58,1.0,0.0,0.0,0.0,0.0,0.3
2467,CW-58,2.0,1.0,1.0,1.0,0.0,1.85
2468,CZ-58,0.0,1.0,1.0,0.0,0.0,0.75
2469,DA-58,0.0,1.0,1.0,0.0,0.0,0.75
2470,DB-58,0.0,1.0,1.0,0.0,0.0,0.75
2471,N-57,0.0,2.0,1.0,0.0,0.0,1.25
2472,O-57,0.0,1.0,1.0,0.0,0.0,0.75
2473,P-57,0.0,1.0,1.0,0.0,0.0,0.75
2474,Q-57,0.0,1.0,1.0,0.0,0.0,0.75
2475,R-57,0.0,1.0,1.0,0.0,0.0,0.75
2476,T-57,0.0,1.0,1.0,0.0,0.0,0.75
2477,AB-57,0.0,1.0,1.0,0.0,1.0,1.25
2478,AC-57,0.0,1.0,1.0,0.0,0.0,0.75
2479,AD-57,2.0,1.0,1.0,0.0,0.0,1.35
2480,AF-57,0.0,1.0,1.0,0.0,0.0,0.75
2481,AG-57,1.0,0.0,0.0,0.0,0.0,0.3
2482,AH-57,1.0,1.0,1.0,0.0,0.0,1.05
2483,AL-57,0.0,1.0,1.0,0.0,0.0,0.75
2484,AQ-57,0.0,2.0,3.0,1.0,0.0,2.25
2485,AR-57,0.0,2.0,2.0,1.0,0.0,2.0
2486,AT-57,0.0,0.0,0.0,0.0,0.0,0.0
2487,AU-57,0.0,1.0,1.0,0.0,0.0,0.75
2488,AV-57,0.0,1.0,1.0,0.0,0.0,0.75
2489,BA-57,0.0,1.0,1.0,0.0,0.0,0.75
2490,BE-57,0.0,3.0,2.0,0.0,0.0,2.0
2491,BG-57,1.0,1.0,1.0,0.0,0.0,1.05
2492,BH-57,1.0,1.0,1.0,1.0,0.0,1.55
2493,BI-57,0.0,2.0,3.0,0.0,0.0,1.75
2494,BJ-57,0.0,1.0,2.0,0.0,0.0,1.0
2495,BK-57,0.0,1.0,2.0,0.0,0.0,1.0
2496,BM-57,0.0,2.0,3.0,1.0,0.0,2.25
2497,BO-57,2.0,4.0,4.0,3.0,0.0,5.1
2498,BP-57,1.0,2.0,3.0,2.0,1.0,3.55
2499,BQ-57,0.0,1.0,2.0,1.0,2.0,2.5
2500,BR-57,0.0,2.0,3.0,1.0,2.0,3.25
2501,BS-57,3.0,2.0,3.0,3.0,3.0,5.65
2502,BT-57,2.0,2.0,2.0,2.0,3.0,4.6
2503,BU-57,2.0,3.0,4.0,4.0,2.0,6.1
2504,BW-57,0.0,3.0,4.0,2.0,2.0,4.5
2505,BX-57,1.0,3.0,4.0,1.0,3.0,4.8
2506,BY-57,2.0,2.0,1.0,3.0,3.0,4.85
2507,BZ-57,2.0,4.0,2.0,1.0,2.0,4.6
2508,CA-57,2.0,4.0,2.0,4.0,2.0,6.1
2509,CB-57,1.0,1.0,2.0,1.0,2.0,2.8
2510,CC-57,1.0,1.0,2.0,1.0,1.0,2.3
2511,CD-57,0.0,2.0,3.0,1.0,1.0,2.75
2512,CE-57,1.0,2.0,2.0,2.0,1.0,3.3
2513,CF-57,0.0,1.0,2.0,0.0,1.0,1.5
2514,CG-57,0.0,2.0,2.0,1.0,0.0,2.0
2515,CH-57,0.0,1.0,2.0,1.0,0.0,1.5
2516,CI-57,0.0,1.0,2.0,0.0,0.0,1.0
2517,CJ-57,1.0,1.0,2.0,1.0,0.0,1.8
2518,CK-57,2.0,2.0,2.0,0.0,0.0,2.1
2519,CL-57,1.0,4.0,3.0,3.0,0.0,4.55
2520,CM-57,1.0,2.0,2.0,2.0,0.0,2.8
2521,CN-57,1.0,1.0,1.0,0.0,0.0,1.05
2522,CO-57,0.0,1.0,2.0,0.0,0.0,1.0
